Track,tr
Fuel,true,Tyre,false
Results posted 10 Dec 2023, 19:50
M Dumont,91 String Cheese,PIT,2.6 seconds / Soft tyres,,,
M Dumont,91 String Cheese,7,1:41.631,+ 0:14.136,182.85,18
M Dumont,91 String Cheese,8,1:38.895,+ 0:13.211,187.91,17
M Dumont,91 String Cheese,9,1:38.360,+ 0:10.500,188.93,13
M Dumont,91 String Cheese,10,1:38.079,+ 0:08.972,189.47,13
M Dumont,91 String Cheese,11,1:37.810,+ 0:07.461,189.99,12
M Dumont,91 String Cheese,12,1:38.096,+ 0:04.287,189.44,6
M Dumont,91 String Cheese,13,1:38.130,+ 0:03.896,189.37,6
M Dumont,91 String Cheese,14,1:53.566,+ 0:17.047,163.63,21
M Dumont,91 String Cheese,PIT,2.8 seconds / Soft tyres,,,
M Dumont,91 String Cheese,15,1:40.703,+ 0:14.507,184.53,20
M Dumont,91 String Cheese,16,1:38.335,+ 0:15.365,188.98,19
M Dumont,91 String Cheese,17,1:37.452,+ 0:15.110,190.69,16
M Dumont,91 String Cheese,18,1:37.633,+ 0:10.323,190.34,11
M Dumont,91 String Cheese,19,1:37.636,+ 0:09.817,190.33,10
M Dumont,91 String Cheese,20,1:37.230,+ 0:07.174,191.13,6
M Dumont,91 String Cheese,21,1:38.220,+ 0:07.846,189.20,7
M Dumont,91 String Cheese,22,1:53.916,+ 0:16.234,163.13,22
M Dumont,91 String Cheese,PIT,2.5 seconds / Soft tyres,,,
M Dumont,91 String Cheese,23,1:37.983,+ 0:16.671,189.66,21
M Dumont,91 String Cheese,24,1:36.998,+ 0:16.237,191.58,16
M Dumont,91 String Cheese,25,1:37.199,+ 0:15.848,191.19,15
M Dumont,91 String Cheese,26,1:36.739,+ 0:12.102,192.10,13
M Dumont,91 String Cheese,27,1:36.741,+ 0:11.394,192.09,9
M Dumont,91 String Cheese,28,1:36.598,+ 0:10.816,192.38,7
M Dumont,91 String Cheese,29,1:36.599,+ 0:09.904,192.37,5
M Dumont,91 String Cheese,30,1:52.197,+ 0:14.463,165.63,20
M Dumont,91 String Cheese,PIT,2.6 seconds / Soft tyres,,,
M Dumont,91 String Cheese,31,1:39.027,+ 0:16.633,187.66,20
M Dumont,91 String Cheese,32,1:35.073,+ 0:14.464,195.46,13
M Dumont,91 String Cheese,33,1:36.017,+ 0:12.946,193.54,12
M Dumont,91 String Cheese,34,1:36.522,+ 0:09.398,192.53,10
M Dumont,91 String Cheese,35,1:35.903,+ 0:08.484,193.77,8
M Dumont,91 String Cheese,36,1:36.335,+ 0:08.530,192.90,5
M Dumont,91 String Cheese,37,1:37.655,+ 0:09.314,190.29,5
M Dumont,91 String Cheese,38,1:51.809,+ 0:14.089,166.20,15
M Dumont,91 String Cheese,PIT,2.8 seconds / Soft tyres,,,
M Dumont,91 String Cheese,39,1:39.401,+ 0:16.512,186.95,17
M Dumont,91 String Cheese,40,1:36.588,+ 0:14.073,192.40,11
M Dumont,91 String Cheese,41,1:35.995,+ 0:13.100,193.59,10
M Dumont,91 String Cheese,42,1:35.713,+ 0:10.020,194.16,7
M Dumont,91 String Cheese,43,1:36.516,+ 0:10.614,192.54,8
M Dumont,91 String Cheese,44,1:36.044,+ 0:10.558,193.49,8
M Dumont,91 String Cheese,45,1:36.659,+ 0:10.792,192.26,6
M Dumont,91 String Cheese,46,1:50.839,+ 0:14.585,167.66,14
M Dumont,91 String Cheese,PIT,2.7 seconds / Soft tyres,,,
M Dumont,91 String Cheese,47,1:38.239,+ 0:16.180,189.16,14
M Dumont,91 String Cheese,48,1:35.986,+ 0:11.230,193.60,8
M Dumont,91 String Cheese,49,1:35.404,+ 0:10.580,194.78,7
M Dumont,91 String Cheese,50,1:35.680,+ 0:10.416,194.22,7
M Dumont,91 String Cheese,51,1:35.435,+ 0:10.235,194.72,7
M Dumont,91 String Cheese,52,1:36.850,+ 0:11.200,191.88,7
M Dumont,91 String Cheese,53,1:37.097,+ 0:12.144,191.39,8
M Dumont,91 String Cheese,54,1:37.548,+ 0:13.945,190.50,11
O Bearman,99 Porsche,START,Super soft tyres,,,8
O Bearman,99 Porsche,1,1:42.317,+ 0:02.035,181.62,9
O Bearman,99 Porsche,2,1:39.998,+ 0:03.270,185.84,8
O Bearman,99 Porsche,3,1:38.965,+ 0:04.042,187.78,9
O Bearman,99 Porsche,4,1:39.096,+ 0:04.466,187.53,12
O Bearman,99 Porsche,5,1:40.082,+ 0:05.403,185.68,13
O Bearman,99 Porsche,6,1:55.541,+ 0:14.339,160.84,21
O Bearman,99 Porsche,PIT,2.9 seconds / Super soft tyres,,,
O Bearman,99 Porsche,7,1:38.924,+ 0:13.652,187.85,16
O Bearman,99 Porsche,8,1:37.562,+ 0:11.393,190.48,14
O Bearman,99 Porsche,9,1:37.123,+ 0:07.445,191.34,8
O Bearman,99 Porsche,10,1:37.410,+ 0:05.249,190.77,8
O Bearman,99 Porsche,11,1:38.339,+ 0:04.267,188.97,7
O Bearman,99 Porsche,12,1:54.188,+ 0:17.184,162.74,27
O Bearman,99 Porsche,PIT,2.5 seconds / Super soft tyres,,,
O Bearman,99 Porsche,13,1:37.849,+ 0:16.512,189.92,25
O Bearman,99 Porsche,14,1:36.529,+ 0:12.626,192.51,12
O Bearman,99 Porsche,15,1:35.730,+ 0:05.113,194.12,6
O Bearman,99 Porsche,16,1:36.907,+ 0:04.544,191.76,4
O Bearman,99 Porsche,17,1:37.818,+ 0:04.655,189.98,4
O Bearman,99 Porsche,18,1:53.044,+ 0:15.278,164.39,21
O Bearman,99 Porsche,PIT,2.5 seconds / Super soft tyres,,,
O Bearman,99 Porsche,19,1:38.446,+ 0:15.582,188.77,22
O Bearman,99 Porsche,20,1:36.416,+ 0:12.125,192.74,16
O Bearman,99 Porsche,21,1:36.774,+ 0:11.352,192.03,15
O Bearman,99 Porsche,22,1:36.267,+ 0:02.090,193.04,3
O Bearman,99 Porsche,23,1:36.321,+ 0:00.866,192.93,2
O Bearman,99 Porsche,24,1:54.166,+ 0:17.599,162.77,19
O Bearman,99 Porsche,PIT,2.7 seconds / Soft tyres,,,
O Bearman,99 Porsche,25,1:40.028,+ 0:20.038,185.78,22
O Bearman,99 Porsche,26,1:37.226,+ 0:16.780,191.13,22
O Bearman,99 Porsche,27,1:36.889,+ 0:16.219,191.80,19
O Bearman,99 Porsche,28,1:36.593,+ 0:15.636,192.39,17
O Bearman,99 Porsche,29,1:36.242,+ 0:14.367,193.09,12
O Bearman,99 Porsche,30,1:36.646,+ 0:03.376,192.28,4
O Bearman,99 Porsche,31,1:37.554,+ 0:04.072,190.49,4
O Bearman,99 Porsche,32,1:52.750,+ 0:19.582,164.82,20
O Bearman,99 Porsche,PIT,2.8 seconds / Soft tyres,,,
O Bearman,99 Porsche,33,1:39.022,+ 0:21.067,187.67,22
O Bearman,99 Porsche,34,1:36.592,+ 0:17.589,192.39,22
O Bearman,99 Porsche,35,1:36.324,+ 0:17.096,192.92,21
O Bearman,99 Porsche,36,1:36.091,+ 0:16.897,193.39,17
O Bearman,99 Porsche,37,1:35.886,+ 0:15.912,193.81,14
O Bearman,99 Porsche,38,1:36.283,+ 0:05.161,193.01,5
O Bearman,99 Porsche,39,1:37.779,+ 0:05.962,190.05,5
O Bearman,99 Porsche,40,1:52.537,+ 0:19.472,165.13,21
O Bearman,99 Porsche,PIT,2.9 seconds / Soft tyres,,,
O Bearman,99 Porsche,41,1:38.716,+ 0:21.220,188.25,23
O Bearman,99 Porsche,42,1:36.500,+ 0:18.928,192.57,23
O Bearman,99 Porsche,43,1:36.475,+ 0:19.480,192.62,23
O Bearman,99 Porsche,44,1:36.489,+ 0:19.870,192.59,22
O Bearman,99 Porsche,45,1:36.418,+ 0:19.863,192.74,19
O Bearman,99 Porsche,46,1:36.474,+ 0:09.291,192.62,9
O Bearman,99 Porsche,47,1:36.662,+ 0:09.309,192.25,8
O Bearman,99 Porsche,48,1:51.539,+ 0:19.912,166.61,23
O Bearman,99 Porsche,PIT,2.9 seconds / Super soft tyres,,,
O Bearman,99 Porsche,49,1:37.054,+ 0:20.912,191.47,23
O Bearman,99 Porsche,50,1:34.979,+ 0:20.046,195.66,21
O Bearman,99 Porsche,51,1:34.777,+ 0:19.208,196.07,21
O Bearman,99 Porsche,52,1:34.809,+ 0:18.132,196.01,20
O Bearman,99 Porsche,53,1:35.973,+ 0:17.951,193.63,21
O Bearman,99 Porsche,54,1:36.605,+ 0:18.810,192.36,22
O Girard,14 Williams,START,Super soft tyres,,,9
O Girard,14 Williams,1,1:42.667,+ 0:02.579,181.00,14
O Girard,14 Williams,2,1:40.361,+ 0:04.176,185.16,14
O Girard,14 Williams,3,1:39.533,+ 0:05.516,186.70,16
O Girard,14 Williams,4,1:38.502,+ 0:05.347,188.66,16
O Girard,14 Williams,5,1:39.506,+ 0:05.708,186.75,15
O Girard,14 Williams,6,1:56.604,+ 0:15.707,159.37,24
O Girard,14 Williams,PIT,3 seconds / Soft tyres,,,
O Girard,14 Williams,7,1:40.861,+ 0:16.956,184.25,24
O Girard,14 Williams,8,1:38.930,+ 0:16.066,187.84,23
O Girard,14 Williams,9,1:38.556,+ 0:13.551,188.55,18
O Girard,14 Williams,10,1:38.358,+ 0:12.303,188.93,18
O Girard,14 Williams,11,1:38.066,+ 0:11.048,189.50,17
O Girard,14 Williams,12,1:38.218,+ 0:07.995,189.20,11
O Girard,14 Williams,13,1:38.595,+ 0:08.069,188.48,11
O Girard,14 Williams,14,1:38.449,+ 0:06.103,188.76,2
O Girard,14 Williams,15,1:52.920,+ 0:15.780,164.57,22
O Girard,14 Williams,PIT,3 seconds / Soft tyres,,,
O Girard,14 Williams,16,1:40.343,+ 0:18.647,185.20,25
O Girard,14 Williams,17,1:37.914,+ 0:18.853,189.79,23
O Girard,14 Williams,18,1:37.323,+ 0:13.756,190.94,18
O Girard,14 Williams,19,1:37.535,+ 0:13.149,190.53,18
O Girard,14 Williams,20,1:37.355,+ 0:10.631,190.88,13
O Girard,14 Williams,21,1:37.526,+ 0:10.610,190.55,13
O Girard,14 Williams,22,1:38.236,+ 0:03.317,189.17,4
O Girard,14 Williams,23,1:36.638,+ 0:02.410,192.30,4
O Girard,14 Williams,24,1:53.268,+ 0:18.245,164.06,20
O Girard,14 Williams,PIT,2.9 seconds / Soft tyres,,,
O Girard,14 Williams,25,1:40.032,+ 0:20.689,185.77,23
O Girard,14 Williams,26,1:37.161,+ 0:17.365,191.26,23
O Girard,14 Williams,27,1:37.091,+ 0:17.006,191.40,20
O Girard,14 Williams,28,1:36.567,+ 0:16.398,192.44,18
O Girard,14 Williams,29,1:36.472,+ 0:15.358,192.63,15
O Girard,14 Williams,30,1:36.298,+ 0:04.019,192.98,5
O Girard,14 Williams,31,1:37.399,+ 0:04.560,190.79,5
O Girard,14 Williams,32,1:52.763,+ 0:20.082,164.80,22
O Girard,14 Williams,PIT,2.9 seconds / Soft tyres,,,
O Girard,14 Williams,33,1:39.201,+ 0:21.747,187.33,23
O Girard,14 Williams,34,1:36.551,+ 0:18.228,192.47,23
O Girard,14 Williams,35,1:36.285,+ 0:17.696,193.00,22
O Girard,14 Williams,36,1:36.070,+ 0:17.477,193.43,19
O Girard,14 Williams,37,1:35.790,+ 0:16.395,194.00,17
O Girard,14 Williams,38,1:36.369,+ 0:05.731,192.83,6
O Girard,14 Williams,39,1:36.672,+ 0:05.424,192.23,4
O Girard,14 Williams,40,1:52.060,+ 0:18.458,165.83,19
O Girard,14 Williams,PIT,3.1 seconds / Soft tyres,,,
O Girard,14 Williams,41,1:39.114,+ 0:20.604,187.49,21
O Girard,14 Williams,42,1:36.293,+ 0:18.104,192.99,20
O Girard,14 Williams,43,1:36.103,+ 0:18.284,193.37,19
O Girard,14 Williams,44,1:36.011,+ 0:18.195,193.55,19
O Girard,14 Williams,45,1:35.691,+ 0:17.463,194.20,15
O Girard,14 Williams,46,1:36.164,+ 0:06.580,193.24,5
O Girard,14 Williams,47,1:36.783,+ 0:06.719,192.01,4
O Girard,14 Williams,48,1:50.356,+ 0:16.139,168.39,18
O Girard,14 Williams,PIT,2.7 seconds / Super soft tyres,,,
O Girard,14 Williams,49,1:37.691,+ 0:17.776,190.22,18
O Girard,14 Williams,50,1:35.280,+ 0:17.212,195.04,18
O Girard,14 Williams,51,1:34.310,+ 0:15.906,197.04,18
O Girard,14 Williams,52,1:35.610,+ 0:15.631,194.36,18
O Girard,14 Williams,53,1:36.212,+ 0:15.689,193.15,18
O Girard,14 Williams,54,1:37.026,+ 0:16.968,191.53,16
H Kowalski,69 Shadow,START,Super soft tyres,,,10
H Kowalski,69 Shadow,1,1:41.707,+ 0:01.776,182.71,7
H Kowalski,69 Shadow,2,1:39.989,+ 0:03.001,185.85,7
H Kowalski,69 Shadow,3,1:38.649,+ 0:03.457,188.38,7
H Kowalski,69 Shadow,4,1:38.076,+ 0:02.861,189.48,6
H Kowalski,69 Shadow,5,1:38.981,+ 0:02.697,187.75,6
H Kowalski,69 Shadow,6,1:54.898,+ 0:10.991,161.74,13
H Kowalski,69 Shadow,PIT,2.6 seconds / Super soft tyres,,,
H Kowalski,69 Shadow,7,1:39.687,+ 0:11.066,186.42,11
H Kowalski,69 Shadow,8,1:37.415,+ 0:08.661,190.76,9
H Kowalski,69 Shadow,9,1:37.197,+ 0:04.787,191.19,5
H Kowalski,69 Shadow,10,1:37.818,+ 0:02.998,189.98,5
H Kowalski,69 Shadow,11,1:38.980,+ 0:02.658,187.75,4
H Kowalski,69 Shadow,12,1:53.395,+ 0:14.781,163.88,24
H Kowalski,69 Shadow,PIT,2.9 seconds / Soft tyres,,,
H Kowalski,69 Shadow,13,1:40.545,+ 0:16.806,184.82,26
H Kowalski,69 Shadow,14,1:38.173,+ 0:14.564,189.29,16
H Kowalski,69 Shadow,15,1:38.140,+ 0:09.460,189.35,12
H Kowalski,69 Shadow,16,1:37.041,+ 0:09.024,191.50,10
H Kowalski,69 Shadow,17,1:36.611,+ 0:07.928,192.35,9
H Kowalski,69 Shadow,18,1:37.537,+ 0:03.044,190.52,4
H Kowalski,69 Shadow,19,1:37.841,+ 0:02.743,189.93,3
H Kowalski,69 Shadow,20,1:51.509,+ 0:14.378,166.65,21
H Kowalski,69 Shadow,PIT,2.8 seconds / Soft tyres,,,
H Kowalski,69 Shadow,21,1:40.832,+ 0:17.663,184.30,23
H Kowalski,69 Shadow,22,1:36.635,+ 0:08.769,192.30,15
H Kowalski,69 Shadow,23,1:36.879,+ 0:08.103,191.82,12
H Kowalski,69 Shadow,24,1:36.857,+ 0:07.527,191.86,7
H Kowalski,69 Shadow,25,1:36.601,+ 0:06.540,192.37,6
H Kowalski,69 Shadow,26,1:36.587,+ 0:02.642,192.40,4
H Kowalski,69 Shadow,27,1:38.011,+ 0:03.204,189.60,3
H Kowalski,69 Shadow,28,1:38.509,+ 0:04.537,188.64,3
H Kowalski,69 Shadow,29,1:53.675,+ 0:20.701,163.48,22
H Kowalski,69 Shadow,PIT,2.7 seconds / Soft tyres,,,
H Kowalski,69 Shadow,30,1:39.637,+ 0:12.700,186.51,17
H Kowalski,69 Shadow,31,1:37.124,+ 0:12.967,191.33,17
H Kowalski,69 Shadow,32,1:36.542,+ 0:12.268,192.49,10
H Kowalski,69 Shadow,33,1:36.906,+ 0:11.638,191.77,10
H Kowalski,69 Shadow,34,1:36.303,+ 0:07.871,192.97,8
H Kowalski,69 Shadow,35,1:36.705,+ 0:07.759,192.16,7
H Kowalski,69 Shadow,36,1:37.819,+ 0:09.288,189.98,6
H Kowalski,69 Shadow,37,1:36.365,+ 0:08.782,192.84,4
H Kowalski,69 Shadow,38,1:54.325,+ 0:16.073,162.55,19
H Kowalski,69 Shadow,PIT,2.6 seconds / Soft tyres,,,
H Kowalski,69 Shadow,39,1:39.326,+ 0:18.420,187.09,20
H Kowalski,69 Shadow,40,1:36.469,+ 0:15.862,192.63,15
H Kowalski,69 Shadow,41,1:36.586,+ 0:15.480,192.40,14
H Kowalski,69 Shadow,42,1:36.101,+ 0:12.789,193.37,12
H Kowalski,69 Shadow,43,1:35.922,+ 0:12.787,193.73,12
H Kowalski,69 Shadow,44,1:36.125,+ 0:12.813,193.32,12
H Kowalski,69 Shadow,45,1:36.211,+ 0:12.600,193.15,10
H Kowalski,69 Shadow,46,1:51.438,+ 0:16.991,166.76,18
H Kowalski,69 Shadow,PIT,2.5 seconds / Soft tyres,,,
H Kowalski,69 Shadow,47,1:38.541,+ 0:18.889,188.58,18
H Kowalski,69 Shadow,48,1:35.943,+ 0:13.895,193.69,14
H Kowalski,69 Shadow,49,1:35.816,+ 0:13.657,193.95,13
H Kowalski,69 Shadow,50,1:35.944,+ 0:13.757,193.69,15
H Kowalski,69 Shadow,51,1:35.576,+ 0:13.717,194.43,13
H Kowalski,69 Shadow,52,1:35.471,+ 0:13.303,194.65,12
H Kowalski,69 Shadow,53,1:36.363,+ 0:13.511,192.85,11
H Kowalski,69 Shadow,54,1:36.002,+ 0:13.766,193.57,10
F Bauer,21 Miller United,START,Super soft tyres,,,11
F Bauer,21 Miller United,1,1:43.040,+ 0:03.277,180.35,21
F Bauer,21 Miller United,2,1:40.551,+ 0:05.065,184.81,21
F Bauer,21 Miller United,3,1:39.547,+ 0:06.418,186.68,21
F Bauer,21 Miller United,4,1:39.344,+ 0:07.091,187.06,21
F Bauer,21 Miller United,5,1:40.117,+ 0:08.063,185.61,22
F Bauer,21 Miller United,6,1:55.756,+ 0:17.214,160.54,28
F Bauer,21 Miller United,PIT,3 seconds / Soft tyres,,,
F Bauer,21 Miller United,7,1:43.088,+ 0:20.690,180.27,28
F Bauer,21 Miller United,8,1:38.890,+ 0:19.761,187.92,28
F Bauer,21 Miller United,9,1:39.651,+ 0:18.341,186.48,28
F Bauer,21 Miller United,10,1:39.295,+ 0:18.030,187.15,28
F Bauer,21 Miller United,11,1:39.071,+ 0:17.780,187.57,28
F Bauer,21 Miller United,12,1:38.931,+ 0:15.441,187.84,26
F Bauer,21 Miller United,13,1:38.734,+ 0:15.655,188.21,24
F Bauer,21 Miller United,14,1:40.549,+ 0:15.789,184.82,18
F Bauer,21 Miller United,15,1:55.537,+ 0:28.082,160.84,28
F Bauer,21 Miller United,PIT,3.1 seconds / Soft tyres,,,
F Bauer,21 Miller United,16,1:41.255,+ 0:31.861,183.53,28
F Bauer,21 Miller United,17,1:38.677,+ 0:32.831,188.32,28
F Bauer,21 Miller United,18,1:38.544,+ 0:28.955,188.58,28
F Bauer,21 Miller United,19,1:38.299,+ 0:29.112,189.05,28
F Bauer,21 Miller United,20,1:38.061,+ 0:27.300,189.51,28
F Bauer,21 Miller United,21,1:36.979,+ 0:26.731,191.62,27
F Bauer,21 Miller United,22,1:38.653,+ 0:19.855,188.37,27
F Bauer,21 Miller United,23,1:38.954,+ 0:21.263,187.80,27
F Bauer,21 Miller United,24,1:54.766,+ 0:38.596,161.92,27
F Bauer,21 Miller United,PIT,2.6 seconds / Soft tyres,,,
F Bauer,21 Miller United,25,1:40.391,+ 0:41.399,185.11,27
F Bauer,21 Miller United,26,1:38.057,+ 0:38.971,189.51,27
F Bauer,21 Miller United,27,1:37.869,+ 0:39.391,189.88,27
F Bauer,21 Miller United,28,1:37.715,+ 0:39.931,190.18,27
F Bauer,21 Miller United,29,1:37.418,+ 0:39.838,190.76,27
F Bauer,21 Miller United,30,1:37.573,+ 0:29.774,190.45,27
F Bauer,21 Miller United,31,1:37.993,+ 0:30.909,189.64,27
F Bauer,21 Miller United,32,1:38.856,+ 0:32.524,187.98,27
F Bauer,21 Miller United,33,1:53.817,+ 0:48.805,163.27,27
F Bauer,21 Miller United,PIT,2.9 seconds / Soft tyres,,,
F Bauer,21 Miller United,34,1:40.027,+ 0:48.762,185.78,27
F Bauer,21 Miller United,35,1:37.545,+ 0:49.490,190.51,27
F Bauer,21 Miller United,36,1:37.347,+ 0:50.548,190.90,27
F Bauer,21 Miller United,37,1:37.355,+ 0:51.031,190.88,27
F Bauer,21 Miller United,38,1:37.095,+ 0:41.092,191.39,27
F Bauer,21 Miller United,39,1:37.181,+ 0:41.295,191.22,27
F Bauer,21 Miller United,40,1:37.578,+ 0:39.847,190.44,27
F Bauer,21 Miller United,41,1:38.001,+ 0:40.880,189.62,27
F Bauer,21 Miller United,42,1:53.661,+ 0:55.749,163.50,27
F Bauer,21 Miller United,PIT,2.9 seconds / Soft tyres,,,
F Bauer,21 Miller United,43,1:39.655,+ 0:59.481,186.48,27
F Bauer,21 Miller United,44,1:37.437,+ 1:00.818,190.72,27
F Bauer,21 Miller United,45,1:37.002,+ 1:01.396,191.58,27
F Bauer,21 Miller United,46,1:36.928,+ 0:51.277,191.72,27
F Bauer,21 Miller United,47,1:36.643,+ 0:51.276,192.29,27
F Bauer,21 Miller United,48,1:36.922,+ 0:47.262,191.73,27
F Bauer,21 Miller United,49,1:37.419,+ 0:48.627,190.76,27
F Bauer,21 Miller United,50,1:37.656,+ 0:50.438,190.29,27
F Bauer,21 Miller United,51,1:53.131,+ 1:07.954,164.26,27
F Bauer,21 Miller United,PIT,2.8 seconds / Soft tyres,,,
F Bauer,21 Miller United,52,1:39.740,+ 1:11.808,186.32,27
F Bauer,21 Miller United,53,1:36.947,+ 1:12.601,191.68,27
F Bauer,21 Miller United,54,1:36.658,+ 1:13.513,192.26,27
F Franjić,Dujic Racing,START,Super soft tyres,,,12
F Franjić,Dujic Racing,1,1:42.196,+ 0:02.571,181.84,13
F Franjić,Dujic Racing,2,1:40.323,+ 0:04.131,185.23,13
F Franjić,Dujic Racing,3,1:38.665,+ 0:04.602,188.35,13
F Franjić,Dujic Racing,4,1:38.750,+ 0:04.681,188.18,13
F Franjić,Dujic Racing,5,1:39.689,+ 0:05.226,186.41,12
F Franjić,Dujic Racing,6,1:54.725,+ 0:13.345,161.98,19
F Franjić,Dujic Racing,PIT,2.8 seconds / Soft tyres,,,
F Franjić,Dujic Racing,7,1:41.496,+ 0:15.229,183.09,20
F Franjić,Dujic Racing,8,1:38.873,+ 0:14.283,187.95,19
F Franjić,Dujic Racing,9,1:38.581,+ 0:11.793,188.51,15
F Franjić,Dujic Racing,10,1:38.169,+ 0:10.355,189.30,15
F Franjić,Dujic Racing,11,1:37.916,+ 0:08.951,189.79,14
F Franjić,Dujic Racing,12,1:38.139,+ 0:05.819,189.36,8
F Franjić,Dujic Racing,13,1:38.596,+ 0:05.894,188.48,8
F Franjić,Dujic Racing,14,1:52.787,+ 0:18.267,164.76,23
F Franjić,Dujic Racing,PIT,2.5 seconds / Soft tyres,,,
F Franjić,Dujic Racing,15,1:40.071,+ 0:15.095,185.70,21
F Franjić,Dujic Racing,16,1:38.322,+ 0:15.940,189.00,20
F Franjić,Dujic Racing,17,1:37.804,+ 0:16.037,190.00,19
F Franjić,Dujic Racing,18,1:37.774,+ 0:11.390,190.06,13
F Franjić,Dujic Racing,19,1:37.802,+ 0:11.050,190.01,14
F Franjić,Dujic Racing,20,1:37.302,+ 0:08.478,190.98,9
F Franjić,Dujic Racing,21,1:37.931,+ 0:08.862,189.76,9
F Franjić,Dujic Racing,22,1:53.410,+ 0:16.743,163.86,23
F Franjić,Dujic Racing,PIT,3 seconds / Soft tyres,,,
F Franjić,Dujic Racing,23,1:39.978,+ 0:19.175,185.87,23
F Franjić,Dujic Racing,24,1:37.788,+ 0:19.531,190.04,23
F Franjić,Dujic Racing,25,1:36.541,+ 0:18.484,192.49,19
F Franjić,Dujic Racing,26,1:36.689,+ 0:14.689,192.20,18
F Franjić,Dujic Racing,27,1:36.918,+ 0:14.157,191.74,14
F Franjić,Dujic Racing,28,1:37.196,+ 0:14.177,191.19,12
F Franjić,Dujic Racing,29,1:37.177,+ 0:13.842,191.23,11
F Franjić,Dujic Racing,30,1:50.880,+ 0:17.085,167.60,23
F Franjić,Dujic Racing,PIT,2.6 seconds / Soft tyres,,,
F Franjić,Dujic Racing,31,1:39.392,+ 0:19.619,186.97,24
F Franjić,Dujic Racing,32,1:37.413,+ 0:19.791,190.77,21
F Franjić,Dujic Racing,33,1:37.873,+ 0:20.128,189.87,20
F Franjić,Dujic Racing,34,1:36.056,+ 0:16.115,193.46,20
F Franjić,Dujic Racing,35,1:36.282,+ 0:15.580,193.01,19
F Franjić,Dujic Racing,36,1:36.810,+ 0:16.101,191.96,15
F Franjić,Dujic Racing,37,1:37.127,+ 0:16.356,191.33,16
F Franjić,Dujic Racing,38,1:52.934,+ 0:22.256,164.55,26
F Franjić,Dujic Racing,PIT,2.9 seconds / Soft tyres,,,
F Franjić,Dujic Racing,39,1:39.184,+ 0:24.462,187.36,26
F Franjić,Dujic Racing,40,1:36.465,+ 0:21.899,192.64,25
F Franjić,Dujic Racing,41,1:36.591,+ 0:21.522,192.39,24
F Franjić,Dujic Racing,42,1:36.315,+ 0:19.044,192.94,24
F Franjić,Dujic Racing,43,1:36.226,+ 0:19.347,193.12,22
F Franjić,Dujic Racing,44,1:36.959,+ 0:20.206,191.66,24
F Franjić,Dujic Racing,45,1:36.791,+ 0:20.573,191.99,21
F Franjić,Dujic Racing,46,1:51.503,+ 0:25.029,166.66,24
F Franjić,Dujic Racing,PIT,2.6 seconds / Soft tyres,,,
F Franjić,Dujic Racing,47,1:39.182,+ 0:27.568,187.36,25
F Franjić,Dujic Racing,48,1:35.517,+ 0:22.148,194.55,25
F Franjić,Dujic Racing,49,1:35.832,+ 0:21.926,193.91,24
F Franjić,Dujic Racing,50,1:35.645,+ 0:21.726,194.29,24
F Franjić,Dujic Racing,51,1:35.048,+ 0:21.158,195.51,22
F Franjić,Dujic Racing,52,1:33.574,+ 0:18.847,198.59,22
F Franjić,Dujic Racing,53,1:36.158,+ 0:18.851,193.26,22
F Franjić,Dujic Racing,54,1:35.412,+ 0:18.515,194.77,21
V Aznabaev,8 Benetton,START,Super soft tyres,,,13
V Aznabaev,8 Benetton,1,1:41.812,+ 0:02.319,182.52,11
V Aznabaev,8 Benetton,2,1:40.284,+ 0:03.840,185.31,12
V Aznabaev,8 Benetton,3,1:38.656,+ 0:04.302,188.36,11
V Aznabaev,8 Benetton,4,1:38.648,+ 0:04.279,188.38,10
V Aznabaev,8 Benetton,5,1:39.402,+ 0:04.536,186.95,10
V Aznabaev,8 Benetton,6,1:54.676,+ 0:12.607,162.05,17
V Aznabaev,8 Benetton,PIT,2.9 seconds / Super soft tyres,,,
V Aznabaev,8 Benetton,7,1:39.199,+ 0:12.194,187.33,13
V Aznabaev,8 Benetton,8,1:37.520,+ 0:09.894,190.56,11
V Aznabaev,8 Benetton,9,1:36.913,+ 0:05.736,191.75,6
V Aznabaev,8 Benetton,10,1:37.540,+ 0:03.670,190.52,6
V Aznabaev,8 Benetton,11,1:37.795,+ 0:02.145,190.02,3
V Aznabaev,8 Benetton,12,1:54.345,+ 0:15.219,162.52,25
V Aznabaev,8 Benetton,PIT,2.4 seconds / Soft tyres,,,
V Aznabaev,8 Benetton,13,1:40.689,+ 0:17.388,184.56,27
V Aznabaev,8 Benetton,14,1:37.343,+ 0:14.317,190.90,15
V Aznabaev,8 Benetton,15,1:36.905,+ 0:07.978,191.77,11
V Aznabaev,8 Benetton,16,1:37.083,+ 0:07.584,191.42,9
V Aznabaev,8 Benetton,17,1:36.895,+ 0:06.772,191.79,8
V Aznabaev,8 Benetton,18,1:36.968,+ 0:01.319,191.64,2
V Aznabaev,8 Benetton,19,1:38.306,+ 0:01.484,189.03,2
V Aznabaev,8 Benetton,20,1:53.503,+ 0:15.114,163.72,22
V Aznabaev,8 Benetton,PIT,2.7 seconds / Super soft tyres,,,
V Aznabaev,8 Benetton,21,1:38.591,+ 0:16.158,188.49,21
V Aznabaev,8 Benetton,22,1:36.110,+ 0:06.739,193.35,10
V Aznabaev,8 Benetton,23,1:35.773,+ 0:04.967,194.03,8
